,hangul_word,hangeul_english_translation,does_end_in_hada,hangul_word_wo_hada,hanja_word,hanja_exists,Unnamed: 0,hanja_english_translation
356,오,five,False,오,钨,True,4373.0,tungsten
356,오,five,False,오,镺,True,,
356,오,five,False,오,隖,True,,
356,오,five,False,오,隞,True,,
356,오,five,False,오,隩,True,,
356,오,five,False,오,驁,True,1428.0,wild
356,오,five,False,오,骜,True,3057.0,wild
356,오,five,False,오,鰞,True,,
356,오,five,False,오,鰲,True,4200.0,a long
356,오,five,False,오,鳌,True,1820.0,a long
356,오,five,False,오,鴮,True,,
356,오,five,False,오,鷔,True,,
356,오,five,False,오,鼇,True,,
356,오,five,False,오,鼯,True,2463.0,glider
356,오,five,False,오,㐅,True,,
356,오,five,False,오,㑨,True,,
356,오,five,False,오,㜜,True,,
356,오,five,False,오,㜩,True,,
356,오,five,False,오,㟼,True,,
356,오,five,False,오,㠂,True,,
356,오,five,False,오,㠗,True,,
356,오,five,False,오,㢪,True,,
356,오,five,False,오,㤇,True,,
356,오,five,False,오,㥿,True,,
356,오,five,False,오,㩠,True,,
356,오,five,False,오,㬳,True,,
356,오,five,False,오,㮧,True,,
356,오,five,False,오,㱬,True,,
356,오,five,False,오,㹳,True,,
356,오,five,False,오,㻍,True,,
356,오,five,False,오,㾲,True,,
356,오,five,False,오,㿰,True,,
356,오,five,False,오,䃖,True,,
356,오,five,False,오,䎸,True,,
356,오,five,False,오,䐿,True,,
356,오,five,False,오,䓊,True,,
356,오,five,False,오,䖚,True,,
356,오,five,False,오,䛩,True,,
356,오,five,False,오,䜑,True,,
356,오,five,False,오,䜒,True,,
356,오,five,False,오,䞛,True,,
356,오,five,False,오,䡧,True,,
356,오,five,False,오,䥝,True,,
356,오,five,False,오,䦋,True,,
356,오,five,False,오,䦜,True,,
356,오,five,False,오,䫓,True,,
356,오,five,False,오,䫨,True,,
356,오,five,False,오,䮏,True,,
356,오,five,False,오,䮯,True,,
356,오,five,False,오,䯠,True,,
356,오,five,False,오,䴈,True,,
356,오,five,False,오,䴠,True,,
356,오,five,False,오,䵅,True,,
357,오늘,today,False,오늘,,False,,
358,오다,to come,False,오다,,False,,
359,오렌지,orange,False,오렌지,,False,,
360,오른쪽,right side,False,오른쪽,,False,,
361,오빠,elder brother from a female perspective,False,오빠,,False,,
362,오월,May,False,오월,五月,True,267.0,May.
363,오전,morning / a.m.,False,오전,午前,True,215.0,before noon
364,오후,afternoon / p.m.,False,오후,午後,True,486.0,afternoon
365,온돌방,traditional Korean room / hot-floored room,False,온돌방,溫突房,True,411.0,thermal shock chamber
366,옷,clothes,False,옷,,False,,
367,옷장,wardrobe / closet,False,옷장,,False,,
368,왜,why,False,왜,倭,True,659.0,Japanese army
368,왜,why,False,왜,劸,True,,
368,왜,why,False,왜,娃,True,1531.0,child
368,왜,why,False,왜,娲,True,292.0,Wa of a feather
368,왜,why,False,왜,媧,True,70.0,Wa of a feather
368,왜,why,False,왜,歪,True,569.0,be crooked
368,왜,why,False,왜,矮,True,1828.0,be short
368,왜,why,False,왜,緺,True,,
368,왜,why,False,왜,躷,True,,
368,왜,why,False,왜,騧,True,,
368,왜,why,False,왜,㗏,True,,
368,왜,why,False,왜,㰪,True,,
368,왜,why,False,왜,䶐,True,,
369,외국,foreign country,False,외국,外國,True,168.0,foreign country
370,왼쪽,left side,False,왼쪽,,False,,
371,요금,fare charge,False,요금,料金,True,387.0,material gold
371,요금,fare charge,False,요금,料金,True,387.0,material gold
372,요리,cooking,False,요리,料理,True,450.0,cook
373,요리사,chef,False,요리사,料理師,True,212.0,cook
374,요리하다,to cook,True,요리,料理,True,450.0,cook
375,요일,a day of the week,False,요일,曜日,True,250.0,observation day
376,요즘,these days nowadays,False,요즘,,False,,
377,우리,we / our,False,우리,,False,,
378,우산,umbrella,False,우산,雨傘,True,304.0,umbrella
379,우유,milk,False,우유,牛乳,True,363.0,milk
380,우체국,post office,False,우체국,郵遞局,True,382.0,post office
381,운동,exercise / workout,False,운동,運動,True,103.0,exercise
382,운동하다,to exercise / to work out,True,운동,運動,True,103.0,exercise
383,운전,driving,False,운전,運轉,True,299.0,run
384,운전하다,to drive,True,운전,運轉,True,299.0,run
385,원,KRW / won (Korean money),False,원,倇,True,,
385,원,KRW / won (Korean money),False,원,傆,True,,
385,원,KRW / won (Korean money),False,원,傊,True,,
385,원,KRW / won (Korean money),False,원,元,True,2555.0,element
385,원,KRW / won (Korean money),False,원,冤,True,3867.0,resentment
385,원,KRW / won (Korean money),False,원,原,True,3462.0,the original
385,원,KRW / won (Korean money),False,원,厡,True,,
385,원,KRW / won (Korean money),False,원,厵,True,,
385,원,KRW / won (Korean money),False,원,员,True,1508.0,crew
385,원,KRW / won (Korean money),False,원,員,True,75.0,crew
385,원,KRW / won (Korean money),False,원,圆,True,2488.0,round
385,원,KRW / won (Korean money),False,원,圎,True,,
385,원,KRW / won (Korean money),False,원,園,True,327.0,garden
385,원,KRW / won (Korean money),False,원,圓,True,3288.0,round
385,원,KRW / won (Korean money),False,원,圜,True,2740.0,ensign
385,원,KRW / won (Korean money),False,원,垣,True,23.0,fence
385,원,KRW / won (Korean money),False,원,塬,True,,
385,원,KRW / won (Korean money),False,원,夗,True,,
385,원,KRW / won (Korean money),False,원,夘,True,,
385,원,KRW / won (Korean money),False,원,妴,True,,
385,원,KRW / won (Korean money),False,원,媛,True,1054.0,elegant
385,원,KRW / won (Korean money),False,원,媴,True,,
385,원,KRW / won (Korean money),False,원,嫄,True,,
385,원,KRW / won (Korean money),False,원,寃,True,,
385,원,KRW / won (Korean money),False,원,怨,True,1460.0,resent
385,원,KRW / won (Korean money),False,원,惌,True,,
385,원,KRW / won (Korean money),False,원,愿,True,304.0,wish
385,원,KRW / won (Korean money),False,원,援,True,502.0,support
385,원,KRW / won (Korean money),False,원,晼,True,,
385,원,KRW / won (Korean money),False,원,朊,True,4158.0,prion
385,원,KRW / won (Korean money),False,원,杬,True,,
385,원,KRW / won (Korean money),False,원,楥,True,,
385,원,KRW / won (Korean money),False,원,榞,True,,
385,원,KRW / won (Korean money),False,원,榬,True,,
385,원,KRW / won (Korean money),False,원,沅,True,2139.0,circle
385,원,KRW / won (Korean money),False,원,洹,True,1771.0,brighten
385,원,KRW / won (Korean money),False,원,湲,True,,
385,원,KRW / won (Korean money),False,원,源,True,3676.0,source
385,원,KRW / won (Korean money),False,원,溒,True,,
385,원,KRW / won (Korean money),False,원,爰,True,3119.0,subsequently
385,원,KRW / won (Korean money),False,원,猨,True,,
385,원,KRW / won (Korean money),False,원,猿,True,4272.0,ape
385,원,KRW / won (Korean money),False,원,獂,True,,
385,원,KRW / won (Korean money),False,원,瑗,True,1334.0,a family member
385,원,KRW / won (Korean money),False,원,畹,True,2974.0,all
385,원,KRW / won (Korean money),False,원,盶,True,,
385,원,KRW / won (Korean money),False,원,眢,True,4270.0,an address
385,원,KRW / won (Korean money),False,원,禐,True,,
385,원,KRW / won (Korean money),False,원,笎,True,,
385,원,KRW / won (Korean money),False,원,箢,True,,
385,원,KRW / won (Korean money),False,원,綩,True,,
385,원,KRW / won (Korean money),False,원,芫,True,128.0,coriander
385,원,KRW / won (Korean money),False,원,苑,True,1761.0,garden
385,원,KRW / won (Korean money),False,원,茒,True,,
385,원,KRW / won (Korean money),False,원,葾,True,,
385,원,KRW / won (Korean money),False,원,蒝,True,,
385,원,KRW / won (Korean money),False,원,蒬,True,,
385,원,KRW / won (Korean money),False,원,薗,True,,
385,원,KRW / won (Korean money),False,원,薳,True,,
385,원,KRW / won (Korean money),False,원,蚖,True,,
385,원,KRW / won (Korean money),False,원,蜿,True,2036.0,winding
385,원,KRW / won (Korean money),False,원,蝯,True,,
385,원,KRW / won (Korean money),False,원,螈,True,1882.0,a newt
385,원,KRW / won (Korean money),False,원,衏,True,,
385,원,KRW / won (Korean money),False,원,袁,True,55.0,circle
385,원,KRW / won (Korean money),False,원,褑,True,3019.0,light
385,원,KRW / won (Korean money),False,원,褤,True,,
385,원,KRW / won (Korean money),False,원,諢,True,3599.0,gagainst
385,원,KRW / won (Korean money),False,원,謜,True,,
385,원,KRW / won (Korean money),False,원,诨,True,2302.0,gagainst
385,원,KRW / won (Korean money),False,원,豲,True,,
385,원,KRW / won (Korean money),False,원,貟,True,,
385,원,KRW / won (Korean money),False,원,贠,True,,
385,원,KRW / won (Korean money),False,원,踠,True,,
385,원,KRW / won (Korean money),False,원,轅,True,2625.0,shaft
385,원,KRW / won (Korean money),False,원,辕,True,1372.0,shaft
385,원,KRW / won (Korean money),False,원,远,True,2103.0,be far away
385,원,KRW / won (Korean money),False,원,逺,True,,
385,원,KRW / won (Korean money),False,원,遠,True,3177.0,be far away
385,원,KRW / won (Korean money),False,원,邍,True,,
385,원,KRW / won (Korean money),False,원,邧,True,,
385,원,KRW / won (Korean money),False,원,酛,True,,
385,원,KRW / won (Korean money),False,원,鈨,True,,
385,원,KRW / won (Korean money),False,원,鋺,True,,
385,원,KRW / won (Korean money),False,원,鎱,True,,
385,원,KRW / won (Korean money),False,원,闧,True,,
385,원,KRW / won (Korean money),False,원,院,True,59.0,yard
385,원,KRW / won (Korean money),False,원,顐,True,,
385,원,KRW / won (Korean money),False,원,願,True,1979.0,wish
385,원,KRW / won (Korean money),False,원,駌,True,,
385,원,KRW / won (Korean money),False,원,騵,True,,
385,원,KRW / won (Korean money),False,원,魭,True,,
385,원,KRW / won (Korean money),False,원,鴛,True,1629.0,Chinese mandarin
385,원,KRW / won (Korean money),False,원,鵷,True,,
385,원,KRW / won (Korean money),False,원,鶢,True,,
385,원,KRW / won (Korean money),False,원,鶰,True,,
385,원,KRW / won (Korean money),False,원,鸳,True,527.0,Chinese mandarin
385,원,KRW / won (Korean money),False,원,鹓,True,,
385,원,KRW / won (Korean money),False,원,黿,True,4378.0,soft-shelled turtle
385,원,KRW / won (Korean money),False,원,鼋,True,1068.0,soft-shelled turtle
385,원,KRW / won (Korean money),False,원,㐾,True,,
385,원,KRW / won (Korean money),False,원,㝨,True,,
385,원,KRW / won (Korean money),False,원,㟲,True,,
385,원,KRW / won (Korean money),False,원,㟶,True,,
385,원,KRW / won (Korean money),False,원,㠾,True,,
385,원,KRW / won (Korean money),False,원,㤪,True,,
385,원,KRW / won (Korean money),False,원,㥐,True,,
385,원,KRW / won (Korean money),False,원,㥳,True,,
385,원,KRW / won (Korean money),False,원,㨬,True,,
385,원,KRW / won (Korean money),False,원,㷧,True,,
385,원,KRW / won (Korean money),False,원,㹉,True,,
385,원,KRW / won (Korean money),False,원,㽜,True,,
385,원,KRW / won (Korean money),False,원,䅈,True,,
385,원,KRW / won (Korean money),False,원,䈠,True,,
385,원,KRW / won (Korean money),False,원,䏍,True,,
385,원,KRW / won (Korean money),False,원,䑱,True,,
385,원,KRW / won (Korean money),False,원,䓕,True,,
385,원,KRW / won (Korean money),False,원,䕂,True,,
385,원,KRW / won (Korean money),False,원,䖠,True,,
385,원,KRW / won (Korean money),False,원,䖤,True,,
385,원,KRW / won (Korean money),False,원,䗕,True,,
385,원,KRW / won (Korean money),False,원,䘼,True,,
385,원,KRW / won (Korean money),False,원,䛄,True,,
385,원,KRW / won (Korean money),False,원,䛷,True,,
385,원,KRW / won (Korean money),False,원,䡝,True,,
385,원,KRW / won (Korean money),False,원,䥉,True,,
385,원,KRW / won (Korean money),False,원,䩊,True,,
385,원,KRW / won (Korean money),False,원,䩩,True,,
385,원,KRW / won (Korean money),False,원,䪭,True,,
385,원,KRW / won (Korean money),False,원,䬧,True,,
385,원,KRW / won (Korean money),False,원,䲮,True,,
385,원,KRW / won (Korean money),False,원,䲶,True,,
385,원,KRW / won (Korean money),False,원,䳃,True,,
385,원,KRW / won (Korean money),False,원,䳒,True,,
385,원,KRW / won (Korean money),False,원,䴨,True,,
386,월,month,False,월,仴,True,,
386,월,month,False,월,刖,True,524.0,run off the water
386,월,month,False,월,岄,True,,
386,월,month,False,월,怴,True,4042.0,absorb
386,월,month,False,월,戉,True,,
386,월,month,False,월,抈,True,,
386,월,month,False,월,月,True,354.0,month
386,월,month,False,월,枂,True,,
386,월,month,False,월,樾,True,3684.0,more and more
386,월,month,False,월,泧,True,,
386,월,month,False,월,狘,True,,
386,월,month,False,월,粤,True,3344.0,canton
386,월,month,False,월,粵,True,856.0,canton
386,월,month,False,월,蚎,True,,
386,월,month,False,월,蚏,True,,
386,월,month,False,월,越,True,2840.0,cross
386,월,month,False,월,跀,True,,
386,월,month,False,월,軏,True,,
386,월,month,False,월,鈅,True,3404.0,key
386,월,month,False,월,鉞,True,608.0,again
386,월,month,False,월,钥,True,969.0,key
386,월,month,False,월,钺,True,3805.0,again
386,월,month,False,월,㜧,True,,
386,월,month,False,월,㞽,True,,
386,월,month,False,월,㳉,True,,
386,월,month,False,월,䄴,True,,
386,월,month,False,월,䋐,True,,
386,월,month,False,월,䎳,True,,
386,월,month,False,월,䞲,True,,
386,월,month,False,월,䟠,True,,
386,월,month,False,월,䡇,True,,
386,월,month,False,월,䢁,True,,
386,월,month,False,월,䤦,True,,
386,월,month,False,월,䬂,True,,
387,월요일,Monday,False,월요일,月曜日,True,289.0,obsidian day
388,위,above / on,False,위,为,True,1489.0,for
388,위,above / on,False,위,伟,True,3283.0,great
388,위,above / on,False,위,伪,True,2601.0,sham
388,위,above / on,False,위,位,True,2620.0,bit
388,위,above / on,False,위,偉,True,3259.0,great
388,위,above / on,False,위,偽,True,301.0,sham
388,위,above / on,False,위,僞,True,470.0,sham
388,위,above / on,False,위,儰,True,,
388,위,above / on,False,위,卫,True,819.0,defend
388,위,above / on,False,위,危,True,2711.0,be in danger
388,위,above / on,False,위,叞,True,,
388,위,above / on,False,위,喂,True,4739.0,Hello?
388,위,above / on,False,위,喟,True,4171.0,sigh
388,위,above / on,False,위,喡,True,,
388,위,above / on,False,위,喴,True,,
388,위,above / on,False,위,噅,True,,
388,위,above / on,False,위,噕,True,,
388,위,above / on,False,위,囲,True,,
388,위,above / on,False,위,围,True,2172.0,enclose
388,위,above / on,False,위,圍,True,2542.0,enclose
388,위,above / on,False,위,墛,True,,
388,위,above / on,False,위,委,True,98.0,delegate
388,위,above / on,False,위,威,True,1.0,dignity
388,위,above / on,False,위,媁,True,,
388,위,above / on,False,위,媙,True,,
388,위,above / on,False,위,媦,True,,
388,위,above / on,False,위,孬,True,4046.0,cowardly
388,위,above / on,False,위,寪,True,,
388,위,above / on,False,위,尉,True,1396.0,ensign
388,위,above / on,False,위,峗,True,,
388,위,above / on,False,위,崣,True,,
388,위,above / on,False,위,嶎,True,,
388,위,above / on,False,위,帏,True,1699.0,hang
388,위,above / on,False,위,幃,True,3274.0,hang
388,위,above / on,False,위,徫,True,,
388,위,above / on,False,위,愇,True,,
388,위,above / on,False,위,慰,True,2219.0,comfort
388,위,above / on,False,위,暐,True,3318.0,shine
388,위,above / on,False,위,楲,True,,
388,위,above / on,False,위,洈,True,,
388,위,above / on,False,위,涠,True,256.0,weave
388,위,above / on,False,위,渭,True,1166.0,respect
388,위,above / on,False,위,湋,True,,
388,위,above / on,False,위,潿,True,1461.0,weave
388,위,above / on,False,위,炜,True,3583.0,big time
388,위,above / on,False,위,為,True,3718.0,for
388,위,above / on,False,위,煒,True,2426.0,big time
388,위,above / on,False,위,煟,True,,
388,위,above / on,False,위,熨,True,1048.0,iron
388,위,above / on,False,위,熭,True,,
388,위,above / on,False,위,爲,True,2215.0,for
388,위,above / on,False,위,犚,True,,
388,위,above / on,False,위,犩,True,,
388,위,above / on,False,위,猬,True,2361.0,hedgehog
388,위,above / on,False,위,玮,True,2504.0,be noble
388,위,above / on,False,위,瑋,True,1689.0,be noble
388,위,above / on,False,위,痿,True,1466.0,be impotent
388,위,above / on,False,위,硊,True,,
388,위,above / on,False,위,緭,True,,
388,위,above / on,False,위,緯,True,1242.0,weave
388,위,above / on,False,위,縅,True,,
388,위,above / on,False,위,纬,True,3245.0,weave
388,위,above / on,False,위,罻,True,,
388,위,above / on,False,위,胃,True,579.0,stomach
388,위,above / on,False,위,苇,True,3221.0,reed
388,위,above / on,False,위,萎,True,2322.0,lose one's head
388,위,above / on,False,위,葦,True,3511.0,reed
388,위,above / on,False,위,葳,True,1128.0,a Buddhist temple
388,위,above / on,False,위,蒍,True,,
388,위,above / on,False,위,蔿,True,,
388,위,above / on,False,위,藯,True,,
388,위,above / on,False,위,蘤,True,,
388,위,above / on,False,위,蘶,True,,
388,위,above / on,False,위,蜲,True,,
388,위,above / on,False,위,蝛,True,,
388,위,above / on,False,위,蝟,True,2642.0,hedgehog
388,위,above / on,False,위,螱,True,,
388,위,above / on,False,위,蟡,True,,
388,위,above / on,False,위,衛,True,2677.0,defend
388,위,above / on,False,위,衞,True,3837.0,keep up appearance
388,위,above / on,False,위,袆,True,,
388,위,above / on,False,위,褘,True,,
388,위,above / on,False,위,褽,True,,
388,위,above / on,False,위,覣,True,,
388,위,above / on,False,위,諉,True,2166.0,blame
388,위,above / on,False,위,謂,True,2897.0,call
388,위,above / on,False,위,讆,True,,
388,위,above / on,False,위,讏,True,,
388,위,above / on,False,위,诿,True,2541.0,blame
388,위,above / on,False,위,谓,True,866.0,call
388,위,above / on,False,위,贀,True,,
388,위,above / on,False,위,踒,True,,
388,위,above / on,False,위,躗,True,,
388,위,above / on,False,위,躛,True,,
